,Type,Expiry,Strike,PV,Bid,Mid,Ask,Diff,BadDiff
96,call,24/01/2020,1335,147.3707745,145.7,148.1,150.5,0.729225523,0
97,call,24/01/2020,1337.5,144.8714189,143.2,145.75,148.3,0.878581053,0
98,call,24/01/2020,1340,142.3720634,140.7,143.1,145.5,0.727936583,0
99,call,24/01/2020,1342.5,139.8727079,138.2,140.6,143,0.727292113,0
100,call,24/01/2020,1345,137.3733524,135.7,138.2,140.7,0.826647643,0
101,call,24/01/2020,1347.5,134.8739968,133.2,135.7,138.2,0.826003173,0
102,call,24/01/2020,1350,132.3751418,130.7,133.2,135.7,0.824858248,0
103,call,24/01/2020,1352.5,129.8762867,128.4,130.8,133.2,0.923713322,0
104,call,24/01/2020,1355,127.3774316,125.9,128.3,130.7,0.922568396,0
105,call,24/01/2020,1357.5,124.8785765,123.4,125.8,128.2,0.92142347,0
106,call,24/01/2020,1360,122.3797215,120.9,123.3,125.7,0.920278544,0
107,call,24/01/2020,1362.5,119.8808664,118.4,120.8,123.2,0.919133619,0
108,call,24/01/2020,1365,117.3820113,115.7,118.2,120.7,0.817988693,0
109,call,24/01/2020,1367.5,114.8831562,113.2,115.7,118.2,0.816843767,0
110,call,24/01/2020,1370,112.3843553,110.7,113.2,115.7,0.815644713,0
111,call,24/01/2020,1372.5,109.8887479,108.2,110.7,113.2,0.811252095,0
112,call,24/01/2020,1375,107.3931405,105.7,108.2,110.7,0.806859477,0
113,call,24/01/2020,1377.5,104.8975331,103.2,105.7,108.2,0.802466859,0
114,call,24/01/2020,1380,102.4019258,100.7,103.2,105.7,0.798074241,0
115,call,24/01/2020,1382.5,99.90631838,98.7,100.95,103.2,1.043681623,0
116,call,24/01/2020,1385,97.410711,96.2,98.25,100.3,0.839289005,0
117,call,24/01/2020,1387.5,94.91510361,93.7,95.75,97.8,0.834896387,0
118,call,24/01/2020,1390,92.41949623,91.2,93.3,95.4,0.880503769,0
119,call,24/01/2020,1392.5,89.92446399,88.5,90.7,92.9,0.775536008,0
120,call,24/01/2020,1395,87.44611091,87,88.55,90.1,1.103889089,0
121,call,24/01/2020,1397.5,84.96775783,83.5,85.9,88.3,0.932242171,0
122,call,24/01/2020,1400,82.48940475,81.7,83.5,85.3,1.010595253,0
123,call,24/01/2020,1402.5,80.01105167,78.5,80.85,83.2,0.838948335,0
124,call,24/01/2020,1405,77.53269858,75.7,78.2,80.7,0.667301416,0
125,call,24/01/2020,1407.5,75.0543455,73.3,75.8,78.3,0.745654498,0
126,call,24/01/2020,1410,72.57599242,71.3,73.55,75.8,0.97400758,0
127,call,24/01/2020,1412.5,70.09763934,68.3,70.65,73,0.552360662,0
128,call,24/01/2020,1415,67.62292113,66.3,68.35,70.4,0.727078871,0
129,call,24/01/2020,1417.5,65.2172655,63.8,65.85,67.9,0.632734497,0
130,call,24/01/2020,1420,62.81160988,61.1,63.25,65.4,0.438390124,0
131,call,24/01/2020,1422.5,60.40595425,58.6,60.95,63.3,0.544045751,0
132,call,24/01/2020,1425,58.00029862,56.7,58.4,60.1,0.399701377,0
133,call,24/01/2020,1427.5,55.594643,53.9,56,58.1,0.405357004,0
134,call,24/01/2020,1430,53.18898737,52.2,53.4,54.6,0.211012631,0
135,call,24/01/2020,1432.5,50.78333174,49.9,51,52.1,0.216668257,0
136,call,24/01/2020,1435,48.37767612,46.9,48.2,49.5,0.177676116,0
137,call,24/01/2020,1437.5,45.98749177,43.8,46.25,48.7,0.262508231,0
138,call,24/01/2020,1440,43.81390534,42.5,43.9,45.3,0.086094659,0
139,call,24/01/2020,1442.5,41.64031891,38.8,41.3,43.8,0.340318912,0
140,call,24/01/2020,1445,39.46673248,37.1,38.9,40.7,0.566732484,0
141,call,24/01/2020,1447.5,37.29314606,35.3,36.7,38.1,0.593146056,0
142,call,24/01/2020,1450,35.11955963,33.2,34.25,35.3,0.869559627,0
143,call,24/01/2020,1452.5,32.9459732,31,32.15,33.3,0.795973199,0
144,call,24/01/2020,1455,30.77238677,28.8,29.85,30.9,0.92238677,0
145,call,24/01/2020,1457.5,28.59880034,26.9,27.9,28.9,0.698800342,0
146,call,24/01/2020,1460,26.47111473,24.9,25.8,26.7,0.671114727,0
147,call,24/01/2020,1462.5,24.84833806,23.1,23.9,24.7,0.94833806,0.14833806
148,call,24/01/2020,1465,23.22556139,20.9,21.9,22.9,1.325561394,0.325561394
149,call,24/01/2020,1467.5,21.60278473,19.4,20,20.6,1.602784728,1.002784728
150,call,24/01/2020,1470,19.98000806,17.7,18.35,19,1.630008062,0.980008062
151,call,24/01/2020,1472.5,18.3572314,16,16.65,17.3,1.707231396,1.057231396
152,call,24/01/2020,1475,16.73445473,14.5,15,15.5,1.73445473,1.23445473
153,call,24/01/2020,1477.5,15.11167806,13,13.7,14.4,1.411678063,0.711678063
154,call,24/01/2020,1480,13.4889014,11.9,12.4,12.9,1.088901397,0.588901397
155,call,24/01/2020,1482.5,11.94650227,10.6,11.15,11.7,0.796502266,0.246502266
156,call,24/01/2020,1485,11.12750095,9.4,9.95,10.5,1.177500952,0.627500952
157,call,24/01/2020,1487.5,10.30849964,8.5,9.25,10,1.058499638,0.308499638
158,call,24/01/2020,1490,9.489498324,7.6,8.4,9.2,1.089498324,0.289498324
159,call,24/01/2020,1492.5,8.670497009,6.8,8.05,9.3,0.620497009,0
160,call,24/01/2020,1495,7.851495695,6.3,6.8,7.3,1.051495695,0.551495695
161,call,24/01/2020,1497.5,7.032494381,5.4,6.75,8.1,0.282494381,0
162,call,24/01/2020,1500,6.213493067,4.9,5.15,5.4,1.063493067,0.813493067
163,call,24/01/2020,1502.5,5.394491753,4.3,4.95,5.6,0.444491753,0
164,call,24/01/2020,1505,4.629929213,3.9,4.7,5.5,0.070070787,0
165,call,24/01/2020,1507.5,4.277545964,3.4,4.95,6.5,0.672454036,0
166,call,24/01/2020,1510,3.925162715,3.1,3.5,3.9,0.425162715,0.025162715
167,call,24/01/2020,1512.5,3.572779465,2.85,4.275,5.7,0.702220535,0
168,call,24/01/2020,1515,3.220396216,2.6,3.1,3.6,0.120396216,0
169,call,24/01/2020,1517.5,2.868012967,2.35,2.875,3.4,0.006987033,0
170,call,24/01/2020,1520,2.515629718,2.15,2.675,3.2,0.159370282,0
171,call,24/01/2020,1522.5,2.163246469,1.95,3.325,4.7,1.161753531,0
172,call,24/01/2020,1525,1.81086322,1.8,2.4,3,0.58913678,0
173,call,24/01/2020,1527.5,1.489249148,1.65,2.875,4.1,1.385750852,-0.160750852
174,call,24/01/2020,1530,1.367634732,1.55,2.275,3,0.907365268,-0.182365268
175,call,24/01/2020,1532.5,1.246020316,1.4,1.75,2.1,0.503979684,-0.153979684
176,call,24/01/2020,1535,1.1244059,1.35,1.6,1.85,0.4755941,-0.2255941
177,call,24/01/2020,1537.5,1.002791484,1.2,2.15,3.1,1.147208516,-0.197208516
178,call,24/01/2020,1540,0.881177068,1.15,1.825,2.5,0.943822932,-0.268822932
179,call,24/01/2020,1542.5,0.759562652,1.05,1.9,2.75,1.140437348,-0.290437348
180,call,24/01/2020,1545,0.637948236,1,1.8,2.6,1.162051764,-0.362051764
181,call,24/01/2020,1547.5,0.51633382,0.35,1.325,2.3,0.80866618,0
182,call,24/01/2020,1550,0.407714023,0.8,1.4,2,0.992285977,-0.392285977
183,call,24/01/2020,1552.5,0.372730395,0.7,1.475,2.25,1.102269605,-0.327269605
184,call,24/01/2020,1555,0.337746766,0.7,1.425,2.15,1.087253234,-0.362253234
185,call,24/01/2020,1557.5,0.302763138,0.55,1.3,2.05,0.997236862,-0.247236862
186,call,24/01/2020,1560,0.26777951,0.55,1.25,1.95,0.98222049,-0.28222049
187,call,24/01/2020,1562.5,0.232795882,0.25,1.05,1.85,0.817204118,-0.017204118
188,call,24/01/2020,1565,0.197812254,0.15,0.975,1.8,0.777187746,0
189,call,24/01/2020,1567.5,0.162828626,0.25,0.975,1.7,0.812171374,-0.087171374
190,call,24/01/2020,1570,0.127844998,0.35,0.95,1.55,0.822155002,-0.222155002
191,call,24/01/2020,1572.5,0.097249799,0.15,0.875,1.6,0.777750201,-0.052750201
192,call,24/01/2020,1575,0.088596747,0.15,0.825,1.5,0.736403253,-0.061403253
193,call,24/01/2020,1577.5,0.079943695,0.1,0.775,1.45,0.695056305,-0.020056305
194,call,24/01/2020,1580,0.071290643,0.2,0.8,1.4,0.728709357,-0.128709357
195,call,24/01/2020,1582.5,0.062637591,0.1,0.725,1.35,0.662362409,-0.037362409
196,call,24/01/2020,1585,0.053984539,0,0.675,1.35,0.621015461,0
197,call,24/01/2020,1587.5,0.045331487,0,0.65,1.3,0.604668513,0
198,call,24/01/2020,1590,0.036678435,0.2,0.525,0.85,0.488321565,-0.163321565
199,call,24/01/2020,1592.5,0.028025383,0,0.625,1.25,0.596974617,0
200,call,24/01/2020,1595,0.020613035,0,0.625,1.25,0.604386965,0
201,call,24/01/2020,1597.5,0.018727461,0,0.6,1.2,0.581272539,0
202,call,24/01/2020,1600,0.016841887,0.05,0.625,1.2,0.608158113,-0.033158113
203,call,24/01/2020,1602.5,0.014956314,0,0.575,1.15,0.560043686,0
204,call,24/01/2020,1605,0.01307074,0,0.575,1.15,0.56192926,0
205,call,24/01/2020,1607.5,0.011185166,0,0.5,1,0.488814834,0
