,Type,Expiry,Strike,PV,Bid,Mid,Ask,Diff,BadDiff
556,put,2020-02-07,1392.5,3.156126384965522,7.6,8.3,9.0,5.143873615034479,-4.4438736150344775
557,put,2020-02-07,1395.0,3.4850508113665755,8.7,9.05,9.4,5.564949188633426,-5.214949188633424
558,put,2020-02-07,1397.5,3.813986306841731,7.3,8.55,9.8,4.73601369315827,-3.486013693158269
559,put,2020-02-07,1400.0,4.142930769031787,9.5,9.9,10.3,5.757069230968213,-5.357069230968213
560,put,2020-02-07,1402.5,4.471893308159397,8.0,9.45,10.9,4.978106691840602,-3.5281066918406028
561,put,2020-02-07,1405.0,4.800877691301278,10.5,10.9,11.3,6.099122308698722,-5.699122308698722
562,put,2020-02-07,1407.5,5.129898613642653,10.5,11.2,11.9,6.070101386357346,-5.370101386357347
563,put,2020-02-07,1410.0,5.458996840310514,11.5,11.9,12.3,6.441003159689487,-6.041003159689486
564,put,2020-02-07,1412.5,5.7882100677078965,12.1,12.55,13.0,6.761789932292104,-6.311789932292103
565,put,2020-02-07,1415.0,6.127893040395693,12.2,12.899999999999999,13.6,6.772106959604305,-6.072106959604306
566,put,2020-02-07,1417.5,6.660872635331618,13.2,13.649999999999999,14.1,6.989127364668381,-6.539127364668381
567,put,2020-02-07,1420.0,7.193866658715857,13.8,14.25,14.7,7.056133341284143,-6.606133341284144
568,put,2020-02-07,1422.5,7.726890887618989,14.4,14.9,15.4,7.173109112381011,-6.673109112381011
569,put,2020-02-07,1425.0,8.259944142646043,15.1,15.55,16.0,7.290055857353957,-6.840055857353956
570,put,2020-02-07,1427.5,8.793044589950958,15.9,16.3,16.7,7.506955410049043,-7.106955410049043
571,put,2020-02-07,1430.0,9.32622126117292,16.4,16.9,17.4,7.5737787388270785,-7.0737787388270785
572,put,2020-02-07,1432.5,9.859532109142275,17.1,17.65,18.2,7.790467890857723,-7.240467890857726
573,put,2020-02-07,1435.0,10.393087612822416,17.7,18.35,19.0,7.956912387177585,-7.306912387177583
574,put,2020-02-07,1437.5,10.944994628602121,18.4,19.1,19.8,8.15500537139788,-7.455005371397878
575,put,2020-02-07,1440.0,11.746255880366501,19.4,20.0,20.6,8.253744119633499,-7.653744119633497
576,put,2020-02-07,1442.5,12.547569426247536,19.4,20.75,22.1,8.202430573752464,-6.8524305737524625
577,put,2020-02-07,1445.0,13.348927666582378,20.8,21.5,22.2,8.151072333417622,-7.451072333417622
578,put,2020-02-07,1447.5,14.150357896053444,21.1,22.5,23.9,8.349642103946556,-6.949642103946557
579,put,2020-02-07,1450.0,14.9518762854152,22.8,23.450000000000003,24.1,8.498123714584803,-7.848123714584801
580,put,2020-02-07,1452.5,15.753531111768247,23.3,24.15,25.0,8.396468888231752,-7.546468888231754
581,put,2020-02-07,1455.0,16.55543144308398,24.8,25.3,25.8,8.744568556916022,-8.244568556916022
582,put,2020-02-07,1457.5,17.357794285250925,25.6,26.25,26.9,8.892205714749075,-8.242205714749076
583,put,2020-02-07,1460.0,18.187046381848628,26.0,26.95,27.9,8.762953618151371,-7.812953618151372
584,put,2020-02-07,1462.5,19.302216178370763,26.6,28.15,29.7,8.847783821629235,-7.297783821629238
585,put,2020-02-07,1465.0,20.41749316816891,28.2,29.1,30.0,8.682506831831091,-7.782506831831089
586,put,2020-02-07,1467.5,21.532881117143916,29.7,30.4,31.1,8.867118882856083,-8.167118882856084
587,put,2020-02-07,1470.0,22.648398025314535,30.3,31.25,32.2,8.601601974685465,-7.651601974685466
588,put,2020-02-07,1480.0,27.11346773115373,34.8,35.849999999999994,36.9,8.736532268846265,-7.686532268846268
589,put,2020-02-07,1490.0,32.57321835935468,40.3,41.099999999999994,41.9,8.526781640645318,-7.726781640645321
590,put,2020-02-07,1500.0,38.323421113887036,45.8,46.65,47.5,8.326578886112962,-7.476578886112961
591,put,2020-02-07,1510.0,44.6884134682749,50.6,52.75,54.9,8.061586531725098,-5.911586531725099
592,put,2020-02-07,1520.0,51.59560773568709,56.9,59.05,61.2,7.454392264312908,-5.304392264312909
593,put,2020-02-07,1530.0,58.78621701024514,64.2,65.5,66.8,6.713782989754861,-5.413782989754864
594,put,2020-02-07,1540.0,66.66143322836544,70.7,73.0,75.3,6.338566771634561,-4.038566771634564
595,put,2020-02-07,1550.0,74.58257230050002,78.2,80.5,82.8,5.9174276994999815,-3.6174276994999843
596,put,2020-02-07,1560.0,83.1830344520722,85.9,88.25,90.6,5.0669655479277935,-2.716965547927799
597,put,2020-02-07,1570.0,91.80533766742334,94.1,96.19999999999999,98.3,4.394662332576644,-2.2946623325766495
598,put,2020-02-07,1580.0,100.838314553039,102.6,104.69999999999999,106.8,3.8616854469609905,-1.7616854469609962
599,put,2020-02-07,1590.0,109.99456521676979,110.9,113.35,115.8,3.3554347832302085,-0.9054347832302199
600,put,2020-02-07,1600.0,119.35162957861532,120.2,122.35,124.5,2.998370421384678,-0.8483704213846863
601,put,2020-02-07,1610.0,128.86725292132132,129.3,131.45,133.6,2.582747078678665,-0.43274707867868756
602,put,2020-02-07,1620.0,138.47053642367055,138.5,140.65,142.8,2.1794635763294536,-0.02946357632944796
603,put,2020-02-07,1630.0,148.21978682821543,148.0,150.1,152.2,1.8802131717845612,0
604,put,2020-02-07,1640.0,158.00554470018847,157.4,159.5,161.6,1.4944552998115341,0
605,put,2020-02-07,1650.0,167.89094122898217,166.1,168.55,171.0,0.6590587710178397,0
606,put,2020-02-07,1660.0,177.8027155613299,176.3,178.65,181.0,0.8472844386701013,0
607,put,2020-02-07,1670.0,187.77772203828042,186.0,188.35,190.7,0.5722779617195783,0
608,put,2020-02-07,1680.0,197.76301005845494,195.5,198.0,200.5,0.2369899415450618,0
609,put,2020-02-07,1690.0,207.7541949768014,205.3,207.8,210.3,0.045805023198624895,0
610,put,2020-02-07,1700.0,217.75170887193428,215.4,217.85000000000002,220.3,0.09829112806573903,0
611,put,2020-02-07,1710.0,227.75064829300683,225.0,227.5,230.0,0.250648293006833,0
612,put,2020-02-07,1720.0,237.7501653004641,234.9,237.4,239.9,0.35016530046408434,0
613,put,2020-02-07,1730.0,247.7500679616814,244.8,247.3,249.8,0.4500679616813841,0
614,put,2020-02-07,1740.0,257.7500228640095,254.8,257.05,259.3,0.7000228640094974,0
615,put,2020-02-07,1750.0,267.7500058913696,264.7,267.2,269.7,0.550005891369608,0
616,put,2020-02-07,1760.0,277.75000250482503,274.6,277.15,279.7,0.6000025048250563,0
617,put,2020-02-07,1770.0,287.7500004614642,284.7,287.25,289.8,0.5000004614641966,0
618,put,2020-02-07,1780.0,297.75000020254123,295.0,297.1,299.2,0.6500002025412073,0
619,put,2020-02-07,1790.0,307.75000006184626,305.0,307.1,309.2,0.6500000618462423,0
620,put,2020-02-07,1800.0,317.7500000133765,315.0,317.1,319.2,0.6500000133764843,0
621,put,2020-02-07,1810.0,327.7500000057665,325.0,327.1,329.2,0.6500000057664579,0
622,put,2020-02-07,1820.0,337.7500000008745,335.0,337.1,339.2,0.6500000008744564,0
623,put,2020-02-07,1830.0,347.7500000004071,345.0,347.1,349.2,0.6500000004070898,0
624,put,2020-02-07,1840.0,357.7500000001101,355.0,357.1,359.2,0.650000000110083,0
625,put,2020-02-07,1850.0,367.7500000000242,365.0,367.1,369.2,0.6500000000241926,0
626,put,2020-02-07,1860.0,377.75000000000955,375.0,377.1,379.2,0.650000000009527,0
627,put,2020-02-07,1870.0,387.75000000000205,385.0,387.1,389.2,0.6500000000020236,0
628,put,2020-02-07,1880.0,397.75000000000057,395.0,397.1,399.2,0.6500000000005457,0
629,put,2020-02-07,1890.0,407.7500000000002,405.0,407.1,409.2,0.6500000000002046,0
630,put,2020-02-07,1900.0,417.7500000000001,415.0,417.1,419.2,0.650000000000091,0
631,put,2020-02-14,950.0,5.341755151780539e-09,0.0,0.2,0.4,0.19999999465824486,0
632,put,2020-02-14,960.0,1.0036106271356478e-08,0.0,0.2,0.4,0.19999998996389373,0
633,put,2020-02-14,970.0,2.3472849159887037e-08,0.0,0.2,0.4,0.19999997652715085,0
634,put,2020-02-14,980.0,4.853664521568489e-08,0.0,0.2,0.4,0.1999999514633548,0
635,put,2020-02-14,990.0,9.174656725910179e-08,0.0,0.2,0.4,0.19999990825343275,0
636,put,2020-02-14,1000.0,2.1576619433557658e-07,0.0,0.2,0.4,0.19999978423380568,0
637,put,2020-02-14,1005.0,2.7777934984655444e-07,0.0,0.2,0.4,0.19999972222065016,0
638,put,2020-02-14,1010.0,3.398053862399144e-07,0.0,0.2,0.4,0.19999966019461377,0
639,put,2020-02-14,1015.0,5.965267362160834e-07,0.0,0.2,0.4,0.19999940347326378,0
640,put,2020-02-14,1020.0,8.81058459268759e-07,0.0,0.2,0.4,0.19999911894154074,0
641,put,2020-02-14,1025.0,1.165596912816281e-06,0.0,0.2,0.4,0.1999988344030872,0
642,put,2020-02-14,1030.0,1.4501602093849037e-06,0.0,0.2,0.4,0.19999854983979062,0
643,put,2020-02-14,1035.0,2.0900529378954125e-06,0.0,0.2,0.4,0.19999790994706212,0
644,put,2020-02-14,1040.0,3.3013839559547423e-06,0.0,0.2,0.4,0.19999669861604405,0
645,put,2020-02-14,1045.0,4.512727420827725e-06,0.0,0.2,0.4,0.19999548727257918,0
646,put,2020-02-14,1050.0,5.724139040180049e-06,0.0,0.2,0.4,0.19999427586095983,0
647,put,2020-02-14,1055.0,6.935852653100794e-06,0.0,0.225,0.45,0.2249930641473469,0
648,put,2020-02-14,1060.0,1.1335955943954038e-05,0.0,0.225,0.45,0.22498866404405604,0
649,put,2020-02-14,1065.0,1.6123382350409015e-05,0.0,0.225,0.45,0.2249838766176496,0
650,put,2020-02-14,1070.0,2.091089924938146e-05,0.0,0.225,0.45,0.22497908910075062,0
651,put,2020-02-14,1075.0,2.569899884037022e-05,0.0,0.25,0.5,0.24997430100115964,0
652,put,2020-02-14,1080.0,3.560285599043532e-05,0.0,0.25,0.5,0.24996439714400956,0
653,put,2020-02-14,1085.0,5.317720738947247e-05,0.0,0.25,0.5,0.24994682279261052,0
654,put,2020-02-14,1090.0,7.075182197553827e-05,0.0,0.275,0.55,0.2749292481780245,0
655,put,2020-02-14,1095.0,8.832753829191814e-05,0.0,0.275,0.55,0.2749116724617081,0
656,put,2020-02-14,1100.0,0.0001059085400306613,0.0,0.275,0.55,0.27489409145996935,0
657,put,2020-02-14,1105.0,0.00016198233477021903,0.0,0.3,0.6,0.2998380176652298,0
658,put,2020-02-14,1110.0,0.00022194018410145915,0.0,0.3,0.6,0.29977805981589856,0
659,put,2020-02-14,1115.0,0.000281899468377539,0.0,0.3,0.6,0.29971810053162246,0
660,put,2020-02-14,1120.0,0.00034186727439879604,0.0,0.325,0.65,0.32465813272560123,0
661,put,2020-02-14,1125.0,0.0004561197227792193,0.0,0.325,0.65,0.3245438802772208,0
662,put,2020-02-14,1130.0,0.0006463284079989431,0.0,0.35,0.7,0.34935367159200104,0
663,put,2020-02-14,1135.0,0.0008365410309931633,0.0,0.35,0.7,0.3491634589690068,0
664,put,2020-02-14,1140.0,0.0010267670872119677,0.05,0.4,0.75,0.3989732329127881,-0.04897323291278804
665,put,2020-02-14,1145.0,0.0012170635938372788,0.0,0.375,0.75,0.3737829364061627,0
666,put,2020-02-14,1150.0,0.0017506483606149505,0.05,0.4,0.75,0.3982493516393851,-0.048249351639385055
667,put,2020-02-14,1155.0,0.0023120642736595516,0.1,0.45,0.8,0.44768793572634047,-0.09768793572634045
668,put,2020-02-14,1160.0,0.0028735001170556444,0.1,0.475,0.85,0.4721264998829443,-0.09712649988294436
669,put,2020-02-14,1165.0,0.0034350257910597945,0.1,0.475,0.85,0.47156497420894017,-0.09656497420894021
670,put,2020-02-14,1170.0,0.004421825029322656,0.15,0.5,0.85,0.49557817497067735,-0.14557817497067735
671,put,2020-02-14,1175.0,0.005964311034388733,0.15,0.525,0.9,0.5190356889656113,-0.14403568896561125
672,put,2020-02-14,1180.0,0.0075068424509589235,0.2,0.6,1.0,0.5924931575490411,-0.1924931575490411
673,put,2020-02-14,1185.0,0.009049498056551059,0.25,0.625,1.0,0.6159505019434489,-0.24095050194344894
674,put,2020-02-14,1190.0,0.010592861781972135,0.25,0.65,1.05,0.6394071382180279,-0.23940713821802787
675,put,2020-02-14,1195.0,0.014399703023290142,0.3,0.675,1.05,0.6606002969767099,-0.28560029697670986
676,put,2020-02-14,1200.0,0.018346765759904623,0.35,0.75,1.15,0.7316532342400954,-0.33165323424009535
677,put,2020-02-14,1205.0,0.022294032327782348,0.4,0.8,1.2,0.7777059676722177,-0.37770596767221765
678,put,2020-02-14,1210.0,0.02624208112676772,0.45,0.85,1.25,0.8237579188732322,-0.4237579188732323
679,put,2020-02-14,1215.0,0.03264967995087806,0.5,0.875,1.25,0.8423503200491219,-0.4673503200491219
680,put,2020-02-14,1220.0,0.042060228897047816,0.55,0.9500000000000001,1.35,0.9079397711029522,-0.5079397711029522
681,put,2020-02-14,1225.0,0.05147117207925512,0.6,1.0,1.4,0.9485288279207449,-0.5485288279207449
682,put,2020-02-14,1230.0,0.060882989651334735,0.65,1.05,1.45,0.9891170103486653,-0.5891170103486653
683,put,2020-02-14,1235.0,0.07030011106049168,0.7,1.125,1.55,1.0546998889395083,-0.6296998889395082
684,put,2020-02-14,1240.0,0.09073521824528115,0.8,1.2000000000000002,1.6,1.109264781754719,-0.7092647817547189
685,put,2020-02-14,1245.0,0.11164970359086464,0.85,1.275,1.7,1.1633502964091353,-0.7383502964091353
686,put,2020-02-14,1250.0,0.13256568247131945,0.95,1.35,1.75,1.2174343175286806,-0.8174343175286805
687,put,2020-02-14,1255.0,0.15348682821074014,1.0,1.45,1.9,1.2965131717892597,-0.8465131717892599
688,put,2020-02-14,1260.0,0.1848790599553985,1.1,1.55,2.0,1.3651209400446016,-0.9151209400446016
689,put,2020-02-14,1265.0,0.22822047500854387,1.2,1.625,2.05,1.396779524991456,-0.971779524991456
690,put,2020-02-14,1270.0,0.2715645296197782,1.25,1.75,2.25,1.4784354703802218,-0.9784354703802218
691,put,2020-02-14,1275.0,0.31491424944056756,1.4,1.875,2.35,1.5600857505594323,-1.0850857505594322
692,put,2020-02-14,1280.0,0.358293012087943,1.45,1.975,2.5,1.616706987912057,-1.091706987912057
693,put,2020-02-14,1285.0,0.441070637102563,1.7,2.2,2.7,1.7589293628974372,-1.258929362897437
694,put,2020-02-14,1290.0,0.524861543474978,1.7,2.25,2.8,1.725138456525022,-1.1751384565250218
695,put,2020-02-14,1295.0,0.6086610139024407,1.9,2.425,2.95,1.8163389860975592,-1.2913389860975593
696,put,2020-02-14,1300.0,0.6924866357092014,2.15,2.5,2.85,1.8075133642907986,-1.4575133642907985
697,put,2020-02-14,1302.5,0.7344359403655046,2.15,2.775,3.4,2.0405640596344954,-1.4155640596344954
698,put,2020-02-14,1305.0,0.808894747383655,2.25,2.6,2.95,1.7911052526163451,-1.441105252616345
699,put,2020-02-14,1307.5,0.8844763403881595,2.5,2.85,3.2,1.9655236596118406,-1.6155236596118405
700,put,2020-02-14,1310.0,0.9600596065738288,2.6,2.9000000000000004,3.2,1.9399403934261716,-1.6399403934261714
701,put,2020-02-14,1312.5,1.0356464342350555,2.5,3.0,3.5,1.9643535657649445,-1.4643535657649445
702,put,2020-02-14,1315.0,1.1112374037839874,2.6,3.05,3.5,1.9387625962160124,-1.4887625962160127
703,put,2020-02-14,1317.5,1.1868352843849252,2.85,3.225,3.6,2.038164715615075,-1.6631647156150748
704,put,2020-02-14,1320.0,1.2624444299009918,3.0,3.3,3.6,2.0375555700990082,-1.7375555700990082
705,put,2020-02-14,1322.5,1.3380799250273692,3.1,3.5,3.9,2.161920074972631,-1.761920074972631
706,put,2020-02-14,1325.0,1.4137774284928502,3.2,3.6,4.0,2.18622257150715,-1.78622257150715
707,put,2020-02-14,1327.5,1.5431002011743395,3.2,3.7,4.2,2.156899798825661,-1.6568997988256606
708,put,2020-02-14,1330.0,1.6733367134655275,3.7,3.95,4.2,2.2766632865344727,-2.0266632865344727
709,put,2020-02-14,1332.5,1.803577440849658,3.6,4.05,4.5,2.246422559150342,-1.796422559150342
710,put,2020-02-14,1335.0,1.9338252783982204,3.9,4.2,4.5,2.2661747216017796,-1.9661747216017795
711,put,2020-02-14,1337.5,2.0640818883724563,3.9,4.35,4.8,2.2859181116275433,-1.8359181116275436
712,put,2020-02-14,1340.0,2.194353230781106,4.2,4.550000000000001,4.9,2.355646769218895,-2.0056467692188944
713,put,2020-02-14,1342.5,2.324647407220517,4.5,4.8,5.1,2.475352592779483,-2.175352592779483
714,put,2020-02-14,1345.0,2.4549938124743216,4.3,4.85,5.4,2.395006187525678,-1.8450061875256782
715,put,2020-02-14,1347.5,2.585459187013969,4.8,5.199999999999999,5.6,2.6145408129860304,-2.214540812986031
716,put,2020-02-14,1350.0,2.7987770927473625,4.9,5.300000000000001,5.7,2.501222907252638,-2.101222907252638
717,put,2020-02-14,1352.5,3.0121061409398773,5.2,5.7,6.2,2.687893859060123,-2.187893859060123
718,put,2020-02-14,1355.0,3.2254432474066284,5.1,5.699999999999999,6.3,2.474556752593371,-1.8745567525933713
719,put,2020-02-14,1357.5,3.438795847817103,5.2,6.050000000000001,6.9,2.6112041521828977,-1.7612041521828972
720,put,2020-02-14,1360.0,3.6521654740566016,5.0,6.2,7.4,2.5478345259433985,-1.3478345259433984
721,put,2020-02-14,1362.5,3.8655637906556906,6.0,6.55,7.1,2.6844362093443093,-2.1344362093443094
722,put,2020-02-14,1365.0,4.079006559731137,6.1,6.699999999999999,7.3,2.6209934402688626,-2.020993440268863
723,put,2020-02-14,1367.5,4.292548214819489,6.5,7.25,8.0,2.9574517851805107,-2.2074517851805107
724,put,2020-02-14,1370.0,4.508253310632892,6.8,7.550000000000001,8.3,3.041746689367109,-2.291746689367108
725,put,2020-02-14,1372.5,4.839070729435361,6.0,7.5,9.0,2.6609292705646386,-1.1609292705646386
726,put,2020-02-14,1375.0,5.169902456744941,7.7,8.2,8.7,3.0300975432550583,-2.530097543255059
727,put,2020-02-14,1377.5,5.500750915764018,7.1,8.399999999999999,9.7,2.89924908423598,-1.5992490842359812
728,put,2020-02-14,1380.0,5.831631430844683,8.2,8.75,9.3,2.9183685691553167,-2.368368569155316
729,put,2020-02-14,1382.5,6.162546416933485,8.1,9.1,10.1,2.9374535830665147,-1.9374535830665147
730,put,2020-02-14,1385.0,6.493513388674405,8.6,9.55,10.5,3.056486611325596,-2.106486611325595
731,put,2020-02-14,1387.5,6.824560909911177,9.3,10.0,10.7,3.1754390900888234,-2.475439090088824
732,put,2020-02-14,1390.0,7.1557921279558565,9.3,10.25,11.2,3.0942078720441435,-2.144207872044144
733,put,2020-02-14,1392.5,7.492641985959658,9.5,10.55,11.6,3.057358014040343,-2.007358014040342
734,put,2020-02-14,1395.0,7.981814978908734,10.7,11.25,11.8,3.2681850210912664,-2.7181850210912657
735,put,2020-02-14,1397.5,8.47101186644415,10.6,11.55,12.5,3.0789881335558515,-2.1289881335558505
736,put,2020-02-14,1400.0,8.960249797399717,11.6,12.2,12.8,3.2397502026002822,-2.6397502026002826
737,put,2020-02-14,1402.5,9.44953364561074,11.7,12.6,13.5,3.150466354389259,-2.2504663543892587
738,put,2020-02-14,1405.0,9.938885714220245,12.8,13.3,13.8,3.361114285779756,-2.861114285779756
739,put,2020-02-14,1407.5,10.428328206834264,12.5,13.5,14.5,3.071671793165736,-2.071671793165736
740,put,2020-02-14,1410.0,10.917916483225808,13.6,14.25,14.9,3.3320835167741922,-2.682083516774192
741,put,2020-02-14,1412.5,11.4077901638958,13.6,14.8,16.0,3.3922098361042003,-2.1922098361041993
742,put,2020-02-14,1415.0,11.907774624452573,13.9,15.350000000000001,16.8,3.4422253755474284,-1.9922253755474273
743,put,2020-02-14,1417.5,12.588813377675104,15.6,16.15,16.7,3.561186622324895,-3.011186622324896
744,put,2020-02-14,1420.0,13.269894734376306,16.0,16.65,17.3,3.3801052656236923,-2.7301052656236937
745,put,2020-02-14,1422.5,13.951049791783573,15.7,17.15,18.6,3.1989502082164254,-1.748950208216426
746,put,2020-02-14,1425.0,14.632276630839263,17.4,18.0,18.6,3.3677233691607373,-2.767723369160736
747,put,2020-02-14,1427.5,15.313617987477663,18.0,18.65,19.3,3.3363820125223356,-2.686382012522337
748,put,2020-02-14,1430.0,15.995110263098102,18.7,19.4,20.1,3.4048897369018967,-2.7048897369018974
749,put,2020-02-14,1432.5,16.676846359364006,18.0,20.25,22.5,3.5731536406359936,-1.3231536406359936
750,put,2020-02-14,1435.0,17.359003993022053,20.3,20.950000000000003,21.6,3.5909960069779494,-2.9409960069779473
751,put,2020-02-14,1437.5,18.056616814905045,20.9,21.7,22.5,3.6433831850949545,-2.843383185094954
752,put,2020-02-14,1440.0,18.95854461390683,21.9,22.549999999999997,23.2,3.591455386093166,-2.9414553860931676
753,put,2020-02-14,1442.5,19.860553707517738,21.4,23.2,25.0,3.339446292482261,-1.5394462924822605
754,put,2020-02-14,1445.0,20.76266953073307,23.4,24.1,24.8,3.3373304692669308,-2.637330469266928
755,put,2020-02-14,1447.5,21.664908586324053,23.0,24.9,26.8,3.2350914136759457,-1.335091413675947
756,put,2020-02-14,1450.0,22.5673195278547,24.9,25.75,26.6,3.1826804721453,-2.3326804721452987
757,put,2020-02-14,1452.5,23.46997102839377,25.8,26.75,27.7,3.2800289716062316,-2.3300289716062323
758,put,2020-02-14,1455.0,24.372982917996836,26.9,27.65,28.4,3.2770170820031623,-2.5270170820031623
759,put,2020-02-14,1457.5,25.276615255820047,26.9,28.75,30.6,3.4733847441799526,-1.6233847441799512
760,put,2020-02-14,1460.0,26.20134537572837,28.8,29.65,30.5,3.4486546242716294,-2.5986546242716315
761,put,2020-02-14,1462.5,27.34525568751948,29.8,30.65,31.5,3.304744312480519,-2.4547443124805213
762,put,2020-02-14,1465.0,28.489289608987594,30.8,31.799999999999997,32.8,3.310710391012403,-2.3107103910124067
763,put,2020-02-14,1467.5,29.633487429601352,31.9,32.75,33.6,3.1165125703986476,-2.266512570398646
764,put,2020-02-14,1470.0,30.777873376960205,33.2,34.2,35.2,3.422126623039798,-2.422126623039798
765,put,2020-02-14,1480.0,35.35923805188392,37.5,39.35,41.2,3.9907619481160808,-2.1407619481160793
766,put,2020-02-14,1490.0,40.68119895864896,42.4,43.349999999999994,44.3,2.6688010413510312,-1.7188010413510355
767,put,2020-02-14,1500.0,46.220133657480474,46.8,49.15,51.5,2.9298663425195244,-0.579866342519523
768,put,2020-02-14,1505.0,49.02176535317295,49.6,52.0,54.4,2.9782346468270475,-0.578234646827049
769,put,2020-02-14,1510.0,52.25407734708978,52.9,55.25,57.6,2.9959226529102168,-0.6459226529102153
770,put,2020-02-14,1515.0,55.487696290189334,55.9,58.3,60.7,2.8123037098106636,-0.412303709810665
771,put,2020-02-14,1520.0,58.723481717590914,59.1,61.2,63.3,2.4765182824090886,-0.37651828240908713
772,put,2020-02-14,1525.0,61.963012695135426,62.1,64.2,66.3,2.236987304864577,-0.13698730486457578
773,put,2020-02-14,1530.0,65.43857564666764,65.8,67.9,70.0,2.4614243533323616,-0.3614243533323531
774,put,2020-02-14,1535.0,69.09160645718784,68.9,71.05000000000001,73.2,1.9583935428121748,0
775,put,2020-02-14,1540.0,72.74677248788475,72.4,74.9,77.4,2.153227512115251,0
776,put,2020-02-14,1545.0,76.40589426132519,76.0,78.3,80.6,1.89410573867481,0
777,put,2020-02-14,1550.0,80.0970270670621,79.6,82.1,84.6,2.002972932937894,0
778,put,2020-02-14,1555.0,84.10399774378506,83.5,85.7,87.9,1.5960022562149447,0
779,put,2020-02-14,1560.0,88.11306113877306,87.3,89.55,91.8,1.4369388612269347,0
780,put,2020-02-14,1565.0,92.12566986966137,91.3,93.5,95.7,1.3743301303386346,0
781,put,2020-02-14,1570.0,96.14567528561236,95.3,97.5,99.7,1.3543247143876442,0
782,put,2020-02-14,1575.0,100.3307955040891,99.2,101.45,103.7,1.1192044959109069,0
783,put,2020-02-14,1580.0,104.63059308516875,103.5,105.65,107.8,1.0194069148312508,0
784,put,2020-02-14,1585.0,108.93347616263358,107.8,110.1,112.4,1.1665238373664124,0
785,put,2020-02-14,1590.0,113.24338783420944,112.1,114.44999999999999,116.8,1.2066121657905455,0
786,put,2020-02-14,1595.0,117.58221059496108,116.4,118.7,121.0,1.1177894050389199,0
787,put,2020-02-14,1600.0,122.1040559950342,120.6,123.05,125.5,0.9459440049657957,0
788,put,2020-02-14,1610.0,131.15884110014565,129.7,131.8,133.9,0.6411588998543607,0
789,put,2020-02-14,1620.0,140.3341772476348,138.8,140.95,143.1,0.615822752365176,0
790,put,2020-02-14,1630.0,149.7231283182117,148.0,150.05,152.1,0.3268716817883046,0
791,put,2020-02-14,1640.0,159.1537296521026,157.4,159.55,161.7,0.39627034789739923,0
792,put,2020-02-14,1650.0,168.78099406514812,166.9,169.05,171.2,0.26900593485189006,0
793,put,2020-02-14,1660.0,178.4338963214426,176.0,178.45,180.9,0.016103678557385592,0
794,put,2020-02-14,1670.0,188.20574039498038,186.1,188.25,190.4,0.044259605019618675,0
795,put,2020-02-14,1680.0,198.02408804294893,195.4,197.65,199.9,0.3740880429489266,0
796,put,2020-02-14,1690.0,207.8935552400118,205.1,207.5,209.9,0.393555240011807,0
797,put,2020-02-14,1700.0,217.8098286783906,215.1,217.55,220.0,0.25982867839059054,0
798,put,2020-02-14,1710.0,227.77856303684405,224.9,227.15,229.4,0.6285630368440422,0
799,put,2020-02-14,1720.0,237.7652636448005,234.8,237.15,239.5,0.6152636448005069,0
800,put,2020-02-14,1730.0,247.75498547184856,244.6,247.14999999999998,249.7,0.604985471848579,0
801,put,2020-02-14,1740.0,257.75202275038095,254.6,257.0,259.4,0.7520227503809451,0
802,put,2020-02-14,1750.0,267.75088629881174,265.0,267.1,269.2,0.650886298811713,0
803,put,2020-02-14,1760.0,277.75026099254757,275.0,277.1,279.2,0.650260992547544,0
804,put,2020-02-14,1770.0,287.75010226574415,285.0,287.1,289.2,0.650102265744124,0
805,put,2020-02-14,1780.0,297.7500397809704,295.0,297.1,299.2,0.65003978097036,0
806,put,2020-02-14,1790.0,307.7500092402208,305.0,307.1,309.2,0.6500092402207542,0
807,put,2020-02-14,1800.0,317.75000433925186,315.0,317.1,319.2,0.6500043392518364,0
808,put,2020-02-14,1810.0,327.7500013795012,325.0,327.1,329.2,0.650001379501191,0
809,put,2020-02-14,1820.0,337.7500003625493,335.0,337.1,339.2,0.6500003625492923,0
810,put,2020-02-14,1830.0,347.7500001650515,345.0,347.1,349.2,0.6500001650514946,0
811,put,2020-02-14,1840.0,357.75000003058324,355.0,357.1,359.2,0.6500000305832145,0
812,put,2020-02-14,1850.0,367.7500000141781,365.0,367.1,369.2,0.6500000141780902,0
813,put,2020-02-14,1860.0,377.7500000046834,375.0,377.1,379.2,0.6500000046833634,0
814,put,2020-02-14,1870.0,387.75000000101085,385.0,387.1,389.2,0.6500000010108238,0
815,put,2020-02-14,1880.0,397.7500000004674,395.0,397.1,399.2,0.6500000004674007,0
816,put,2020-02-14,1890.0,407.7500000001061,405.0,407.1,409.2,0.6500000001061039,0
817,put,2020-02-14,1900.0,417.7500000000359,415.0,417.1,419.2,0.6500000000359023,0
818,put,2020-02-21,660.0,0.0,0.0,0.025,0.05,0.025,0
819,put,2020-02-21,680.0,0.0,0.0,0.2,0.4,0.2,0
820,put,2020-02-21,700.0,0.0,0.0,0.2,0.4,0.2,0
821,put,2020-02-21,720.0,0.0,0.0,0.175,0.35,0.175,0
822,put,2020-02-21,740.0,0.0,0.0,0.2,0.4,0.2,0
823,put,2020-02-21,760.0,4.2241804533500373e-13,0.0,0.2,0.4,0.1999999999995776,0
824,put,2020-02-21,780.0,2.888736708177001e-12,0.0,0.2,0.4,0.19999999999711127,0
